video,prompt
c98ff53a74ba0dc0fcdcd660515ff256_cfr25.mp4,"The video shows a young woman in her twenties with blonde hair and fair skin, dressed in a simple outfit, standing upright in a dimly lit room with a greenish wall and patterned curtains, surrounded by the soft glow of two lit candles on a nearby table. She maintains a neutral expression, appearing still and calm in the quiet, intimate setting."
bf4f162726d7de80baed98e9b1d29877_cfr25.mp4,a person is talking
661bdfc652ea36198a48aa0437d571de_cfr25.mp4,a person is talking
aed70da660d69dda7ba6a7ad9fe2682a_cfr25.mp4,"The video shows a single male figure, dressed in a U.S. Navy uniform with the name ""BURK"" on the chest, seated in a hospital or clinical setting, engaged in a serious conversation or listening intently with an upright posture. The dark-skinned, bald individual is surrounded by a subdued indoor environment with a bed and medical equipment, exuding a somber and focused atmosphere."
1fc2be1054c49f56cc66ca1058331cbd_cfr25.mp4,"The video shows two individuals, one with shoulder-length hair and sunglasses, wearing a red top, patterned scarf, and dark jacket with a fur collar, and the other with their back to the camera, wearing a red top and light-colored vest, engaged in a conversation in a daytime outdoor setting with a park-like background."
fa0ea0c1a29757a33fad6afc62441fc4_cfr25.mp4,"The video shows a single woman, likely in her thirties with blonde hair and a light skin tone, sitting in a warm and intimate indoor setting, wearing a black sleeveless top and a black choker necklace, as she engages in a conversation or reacts to something with subtle expressions. The wooden door and framed picture on the wall in the background suggest a home environment, with the warm lighting adding to the calm ambiance."
c44e96ead29113ecd0436d85c44fd2e0_cfr25.mp4,a person is talking
27804e82f39e6d392b4cc298ddfa5323_cfr25.mp4,a person is talking
a612d8746c2d6e826ab39eccd1ce63f6_cfr25.mp4,a person is talking
f0ae53f2f8ed1d29fa6b542a1c7028af_cfr25.mp4,a person is talking
d245db0f3cb8eca9ba7c2dee63f6da7c_cfr25.mp4,a person is talking
b84270eef56181c2e87c00d6a8ca3b8f_cfr25.mp4,"A fair-skinned woman with bright red hair styled in an updo sits in a dark wooden chair in a warm and inviting kitchen, wearing a green sweater, as she engages in a conversation with the camera, her expressions and posture shifting subtly. The kitchen's wooden cabinetry and modern appliances provide a cozy backdrop for the intimate exchange."
e294aae51fc63f94b5b3fea53cf9f53e_cfr25.mp4,a person is talking
6f354b4ec00758c6d5e165c8642783c7_cfr25.mp4,"In the video, two men, one with fair skin and a receding hairline, are engaged in a serious conversation in a warmly lit room with red walls. The middle-aged man, wearing a green sweater over a plaid shirt, displays an earnest expression, while the other man listens attentively, both set against a cozy and private backdrop."
ba7527f9adfe98529ced99835854bbdf_cfr25.mp4,"The video shows a young male with short brown hair and light skin tone, wearing a casual light-colored t-shirt and multiple necklaces, engaged in a conversation in a room with a greenish wall and a white door frame in the background. He is the only person visible in the scene, his expressions and body language conveying his active participation in the dialogue."
351cddf7341cf152e2dbd301505d357e_cfr25.mp4,a person is talking
3443ca26aeba47ee827e80c34cd52dbd_cfr25.mp4,a person is talking
196420b0567ec7c59a801a4432720e61_cfr25.mp4,a person is talking
0339f4e7a886cb528a62b9fa9f17c349_cfr25.mp4,a person is talking
596f4b58bf867647646de77ae9c12174_cfr25.mp4,"A woman with long, wavy brown hair and blue eyes is seated at a counter in a casual diner, engaged in a conversation with a man whose face is not visible, while the diner's interior is blurred in the background. The woman, dressed in a grey cardigan and later a blue plaid shirt under a grey hoodie, sits on a red stool, surrounded by a counter with a glass display and a menu board."
059f04c5804080d569328ef3db8c7454_cfr25.mp4,a person is talking
6a7cfc7f9cee5ba98eb3fe04e659e203_cfr25.mp4,"The video shows a single female, with long, straight blonde hair and a light skin tone, wearing a dark top, standing upright with a neutral expression in a dimly lit indoor setting with a daylight window in the background, possibly in a professional or formal environment like an office or courtroom. A second person is partially visible in the background, but their features are not discernible."
cc7a982edba1e63f79a6dcbd7b6445cb_cfr25.mp4,a person is talking
7f893f8cc4fb1359109fa9c42063f168_cfr25.mp4,a person is talking
8e0a00d70e4970d368beda1ae4ed2c0c_cfr25.mp4,"The video shows a single male individual, dressed in a dark beanie and a green jacket, standing in a dimly lit indoor setting with a blueish hue, exuding a serious or intense atmosphere. The individual's facial features and hair color are obscured by the lighting and clothing, adding to the sense of mystery."
a7c185c61ba77261a6176cb312be5a4e_cfr25.mp4,"The video shows a single woman with long, dark hair and light skin tone, dressed in a dark blazer and gold necklace, speaking or reacting to something in a dimly lit, blue-hued indoor setting with a circular emblem on the wall behind her. She engages in subtle head and body movements, indicating a conversation or presentation, in a likely studio or recording room."
939104ef96b0c7b97272aff4f45784fe_cfr25.mp4,a person is talking
d9f4cd074906009c3453b6718bee024e_cfr25.mp4,"The video shows a single woman, with medium-length dark brown hair and light skin, engaged in a serious conversation, wearing a black blazer over a white turtleneck and large dangling earrings. She stands in a dimly lit, out-of-focus indoor setting, likely an office or a room with subdued lighting."
ccd3acadfcc175c684bb4fed19ba093e_cfr25.mp4,a person is talking
e27a1841439b3777cbbcac8a926be8b0_cfr25.mp4,a person is talking
72420e13562c616682804f5824048c7d_cfr25.mp4,a person is talking
360e2173b3e13e2a165f2677cd3b9c48_cfr25.mp4,"The video shows a single male figure, with dark skin tone and black hair, dressed in a dark, high-tech uniform adorned with a bird-like emblem, standing in a dimly lit, modern room with a control panel in the background. He appears focused and alert, his posture and attire suggesting a sense of readiness, as he prepares for a mission or operation."
5d7e9c131c31f779c1fcf431b10aa752_cfr25.mp4,"In a dimly lit room, two people are seen in a moment of introspection: a shirtless man with short, damp hair and a contemplative expression, and a woman with long, curly hair, who is lost in thought as she runs her fingers through her locks, with a concerned-looking man in the background."
03bf89a13b9a634c0a7561c4997e5a4b_cfr25.mp4,"The video shows a single male character, a bearded man in his thirties wearing a light-colored lab coat with a name tag and medical badge, standing upright in a medical or scientific environment surrounded by a large digital interface with blue and green tones on a large screen. He is engaged in a conversation or listening attentively, his focus evident in his posture."
825f6f4c31c3ca2e303890907e82581c_cfr25.mp4,"The video shows a woman in her thirties or forties, with dark skin and black hair styled in a high bun, standing in a professional office setting surrounded by glass partitions and office furniture. She is wearing a yellow top and dark blazer, her posture upright and engaged as she listens intently to someone off-camera, her bright surroundings and focused expression conveying a sense of a work-related conversation."
bb64a2ad613c629a96c40af22057c68d_cfr25.mp4,a person is talking
42344a50e203fa7f57c353d4755fdd9f_cfr25.mp4,a person is talking
60dcbfd1529b8e55f7d3440b220bf389_cfr25.mp4,"A man with short dark hair and a light stubble is seen standing in a dimly lit room, wearing a casual striped blue shirt, engaged in a friendly conversation with an out-of-focus companion, while a bookshelf and lamp provide a warm background in a personal or informal setting."
0e72262da56af440945cfe7bda1e950b_cfr25.mp4,a person is talking
c19b19cae907101aba27304af5c761b0_cfr25.mp4,a person is talking
98b931319ad6a765e05250ac7dc8f250_cfr25.mp4,"A single man, dressed in a light blue button-up shirt, dark tie, and a badge around his neck, is seen standing in a professional office or institutional setting, engaged in a conversation with changing facial expressions and hand gestures. The room is well-lit by a window with partially closed blinds, with framed documents on the wall and a bicycle visible in the background, suggesting a secure and organized environment."
621a48f894be0b7810d95754fb1b9bb0_cfr25.mp4,a person is talking
1f23049cf47b7dee517cf5ed7f35e5d2_cfr25.mp4,a person is talking
0f1565dd8b78b2044b8d4afa940d8cbb_cfr25.mp4,a person is talking
731f5e44463b5544e5772cf277769c84_cfr25.mp4,"In the video, Rebecca H, a programmer with vibrant red hair and glasses, is seen in a dimly lit indoor setting, likely an office or study, wearing a gray t-shirt with a cat's face graphic, as she engages in a conversation or interview with hand gestures. The room is possibly lined with bookshelves, adding to the professional yet casual atmosphere."
dedefbfc19551546e7f190f5994bde4c_cfr25.mp4,"A middle-aged man with dark hair and light skin tone, dressed in a formal suit and striped tie, stands upright in a warm, indoor setting with wooden elements and a window, engaged in a conversation or presentation as he holds a piece of paper or small book in his left hand."
73c05a86ccd215bed6acaba7c6a64437_cfr25.mp4,"The video shows a single woman, likely in her thirties with red hair, sitting in a professional indoor setting, possibly an office, with a blurred window in the background. She is dressed in a dark blue blazer over a green shirt, a name tag, and a green earring, and moves with subtle head turns and a composed posture."
